hardware vs. memory (1000),,
time+,csel-kh1250-13,csel-kh1262-13
1031.83,1.2,
1032.17,1.2,
1032.5,1.2,
1032.84,1.2,
1033.17,1.2,
1033.51,1.2,
1033.84,1.2,
1034.18,1.2,
1034.51,1.2,
1034.85,1.2,
1035.18,1.2,
1035.51,1.2,
1035.85,1.2,
1036.19,1.2,
1036.52,1.2,
1036.85,1.2,
1037.19,1.2,
1037.53,1.2,
1037.87,1.2,
1038.2,1.2,
1038.54,1.2,
1038.87,1.2,
1039.21,1.2,
1039.54,1.2,
1039.88,1.2,
1040.21,1.2,
1040.55,1.2,
1040.88,1.2,
1041.22,1.2,
1041.55,1.2,
1041.89,1.2,
1042.22,1.2,
1042.56,1.2,
1042.89,1.2,
1043.23,1.2,
1043.56,1.2,
1043.9,1.2,
1044.23,1.2,
1044.57,1.2,
1044.9,1.2,
1045.24,1.2,
1045.57,1.2,
1045.91,1.2,
1046.25,1.2,
1046.58,1.2,
1046.91,1.2,
1047.25,1.2,
1047.59,1.2,
1047.92,1.2,
1048.26,1.2,
1048.59,1.2,
1048.93,1.2,
1049.26,1.2,
1049.6,1.2,
1049.93,1.2,
1050.27,1.2,
1050.61,1.2,
1050.94,1.2,
1051.28,1.2,
1051.61,1.2,
1051.95,1.2,
1052.28,1.2,
1052.62,1.2,
1052.96,1.2,
1053.29,1.2,
1053.63,1.2,
1053.97,1.2,
1054.3,1.2,
1054.64,1.2,
1054.97,1.2,
1055.31,1.2,
1055.65,1.2,
1055.98,1.2,
1056.32,1.2,
1056.65,1.2,
1056.99,1.2,
1057.32,1.2,
1057.66,1.2,
1057.99,1.2,
1058.33,1.2,
1058.67,1.2,
1059.0,1.2,
1059.34,1.2,
1059.67,1.2,
1060.01,1.2,
1060.35,1.2,
1060.68,1.2,
1061.01,1.2,
1061.35,1.2,
1061.69,1.2,
1062.02,1.2,
1062.36,1.2,
1062.69,1.2,
1063.03,1.2,
1063.37,1.2,
1063.7,1.2,
1064.03,1.2,
1064.37,1.2,
1064.71,1.2,
1065.04,1.2,
1065.38,1.2,
1065.71,1.2,
1066.05,1.2,
1066.39,1.2,
1066.73,1.2,
1067.06,1.2,
1067.39,1.2,
1067.73,1.2,
1068.07,1.2,
1068.41,1.2,
1068.74,1.2,
1069.08,1.2,
1069.41,1.2,
1069.75,1.2,
1070.09,1.2,
1070.42,1.2,
1070.75,1.2,
1071.09,1.2,
1071.43,1.2,
1071.76,1.2,
1072.1,1.2,
1072.43,1.2,
1072.77,1.2,
1073.1,1.2,
1073.44,1.2,
1073.77,1.2,
1074.11,1.2,
1074.44,1.2,
1074.78,1.2,
1075.12,1.2,
1075.45,1.2,
1075.79,1.2,
1076.12,1.2,
1076.46,1.2,
1076.79,1.2,
1077.13,1.2,
1077.46,1.2,
1077.8,1.2,
1078.14,1.2,
1078.47,1.2,
1078.81,1.2,
1079.14,1.2,
1079.48,1.2,
1079.81,1.2,
1080.15,1.2,
1080.48,1.2,
1080.82,1.2,
1081.15,1.2,
1081.49,1.2,
1081.82,1.2,
1082.16,1.2,
1082.5,1.2,
1082.83,1.2,
1083.17,1.2,
1083.51,1.2,
1083.84,1.2,
1084.18,1.2,
1084.52,1.2,
1084.85,1.2,
1085.19,1.2,
1085.52,1.2,
1085.86,1.2,
1086.19,1.2,
1086.53,1.2,
1086.86,1.2,
1087.2,1.2,
1087.54,1.2,
1087.87,1.2,
1088.21,1.2,
1088.55,1.2,
1088.88,1.2,
1089.22,1.2,
1089.55,1.2,
1089.89,1.2,
1090.23,1.2,
1090.56,1.2,
1090.9,1.2,
1091.23,1.2,
1091.57,1.2,
1091.9,1.2,
1092.24,1.2,
1092.58,1.2,
1092.91,1.2,
1093.24,1.2,
1093.58,1.2,
1093.92,1.2,
1094.25,1.2,
1094.59,1.2,
1094.92,1.2,
1095.26,1.2,
1095.59,1.2,
1095.93,1.2,
1096.26,1.2,
1096.6,1.2,
1096.94,1.2,
1097.27,1.2,
1097.61,1.2,
1097.94,1.2,
1098.28,1.2,
1098.61,1.2,
1098.95,1.2,
1099.28,1.2,
1099.62,1.2,
1099.96,1.2,
1100.29,1.2,
1100.62,1.2,
1100.96,1.2,
1101.3,1.2,
1101.63,1.2,
1101.97,1.2,
1102.3,1.2,
1102.64,1.2,
1102.97,1.2,
1103.31,1.2,
1103.64,1.2,
1103.98,1.2,
1104.32,1.2,
1104.65,1.2,
1104.98,1.2,
1105.32,1.2,
1105.66,1.2,
1105.99,1.2,
1106.33,1.2,
1106.66,1.2,
1107.0,1.2,
1107.33,1.2,
1107.67,1.2,
1108.0,1.2,
1108.34,1.2,
1108.68,1.2,
1109.01,1.2,
1109.34,1.2,
1109.68,1.2,
1110.02,1.2,
1110.35,1.2,
1110.69,1.2,
1111.02,1.2,
1111.36,1.2,
1111.7,1.2,
1112.03,1.2,
1112.36,1.2,
1112.7,1.2,
1113.04,1.2,
1113.37,1.2,
1113.71,1.2,
1114.04,1.2,
1114.38,1.2,
1114.72,1.2,
1115.05,1.2,
1115.39,1.2,
1115.72,1.2,
1116.06,1.2,
1116.39,1.2,
1116.73,1.2,
1117.06,1.2,
1117.4,1.2,
1117.73,1.2,
1118.08,1.2,
1118.41,1.2,
1118.74,1.2,
1119.08,1.2,
1119.41,1.2,
1119.75,1.2,
1120.08,1.2,
1120.42,1.2,
1120.75,1.2,
1121.09,1.2,
1121.42,1.2,
1121.76,1.2,
1122.09,1.2,
1122.42,1.2,
1122.76,1.2,
1123.1,1.2,
1123.43,1.2,
1123.77,1.2,
1124.1,1.2,
1124.44,1.2,
1124.77,1.2,
1125.11,1.2,
1125.44,1.2,
1125.78,1.2,
1126.11,1.2,
1126.45,1.2,
1126.78,1.2,
1127.12,1.2,
1127.45,1.2,
1127.79,1.2,
1128.13,1.2,
1128.46,1.2,
1128.8,1.2,
1129.13,1.2,
1129.47,1.2,
1129.8,1.2,
1130.14,1.2,
1130.47,1.2,
1130.81,1.2,
1131.14,1.2,
1131.48,1.2,
1131.81,1.2,
1132.15,1.2,
1132.49,1.2,
1132.82,1.2,
1133.16,1.2,
1133.49,1.2,
1133.83,1.2,
1134.16,1.2,
1134.5,1.2,
1134.83,1.2,
1135.17,1.2,
1135.51,1.2,
1135.84,1.2,
1136.17,1.2,
1136.51,1.2,
1136.85,1.2,
1137.18,1.2,
1137.51,1.2,
1137.85,1.2,
1138.19,1.2,
1138.52,1.2,
1138.85,1.2,
1139.19,1.2,
1139.52,1.2,
1139.86,1.2,
1140.19,1.2,
1140.53,1.2,
1140.86,1.2,
1141.2,1.2,
1141.53,1.2,
1141.87,1.2,
1142.2,1.2,
1142.54,1.2,
1142.87,1.2,
1143.21,1.2,
1143.55,1.2,
1143.88,1.2,
1144.22,1.2,
1144.55,1.2,
1144.89,1.2,
1145.22,1.2,
1145.56,1.2,
1145.89,1.2,
1146.23,1.2,
1146.56,1.2,
1146.89,1.2,
1147.23,1.2,
1147.57,1.2,
1147.9,1.2,
1148.24,1.2,
1148.57,1.2,
1148.91,1.2,
1149.24,1.2,
1149.58,1.2,
1149.91,1.2,
1150.25,1.2,
1150.58,1.2,
1150.92,1.2,
1151.25,1.2,
1151.59,1.2,
1151.92,1.2,
1152.26,1.2,
1152.59,1.2,
1152.93,1.2,
1153.26,1.2,
1153.6,1.2,
1153.93,1.2,
1154.27,1.2,
1154.6,1.2,
1154.94,1.2,
1155.27,1.2,
1155.61,1.2,
1155.94,1.2,
1156.28,1.2,
1156.61,1.2,
1156.95,1.2,
1157.28,1.2,
1157.61,1.2,
1157.95,1.2,
1158.29,1.2,
1158.63,1.2,
1158.96,1.2,
1159.29,1.2,
1159.63,1.2,
1159.96,1.2,
1160.3,1.2,
1160.63,1.2,
1160.97,1.2,
1161.3,1.2,
1161.64,1.2,
1161.97,1.2,
1162.31,1.2,
1162.64,1.2,
1162.98,1.2,
1163.31,1.2,
1163.65,1.2,
1163.98,1.2,
1164.32,1.2,
1164.65,1.2,
1164.99,1.2,
1165.32,1.2,
1165.66,1.2,
1165.99,1.2,
1166.33,1.2,
1166.66,1.2,
1167.0,1.2,
1167.33,1.2,
1167.67,1.2,
1168.0,1.2,
1168.33,1.2,
1168.67,1.2,
1169.01,1.2,
1169.34,1.2,
1169.67,1.2,
1170.01,1.2,
1170.35,1.2,
1170.69,1.2,
1171.02,1.2,
1171.35,1.2,
1171.69,1.2,
1172.02,1.2,
1172.36,1.2,
1172.69,1.2,
1173.03,1.2,
1173.36,1.2,
1173.7,1.2,
1174.03,1.2,
1174.37,1.2,
1174.7,1.2,
1175.03,1.2,
1175.38,1.2,
1175.71,1.2,
1176.04,1.2,
1176.38,1.2,
1176.71,1.2,
1177.05,1.2,
1177.38,1.2,
1177.72,1.2,
1178.05,1.2,
1178.39,1.2,
1178.72,1.2,
1179.06,1.2,
1179.39,1.2,
1179.73,1.2,
1180.06,1.2,
1180.4,1.2,
1180.74,1.2,
1181.08,1.2,
1181.41,1.2,
1181.74,1.2,
1182.08,1.2,
1182.41,1.2,
1182.75,1.2,
1183.08,1.2,
1183.42,1.2,
1183.75,1.2,
1184.09,1.2,
1184.42,1.2,
1184.76,1.2,
1185.09,1.2,
1185.43,1.2,
1185.77,1.2,
1186.1,1.2,
1186.44,1.2,
1186.77,1.2,
1187.1,1.2,
1187.44,1.2,
1187.78,1.2,
1188.11,1.2,
1188.44,1.2,
1188.78,1.2,
1189.12,1.2,
1189.45,1.2,
1189.78,1.2,
1190.12,1.2,
1190.46,1.2,
1190.8,1.2,
1191.13,1.2,
1191.47,1.2,
1191.8,1.2,
1192.14,1.2,
1192.47,1.2,
1192.81,1.2,
1193.14,1.2,
1193.48,1.2,
1193.82,1.2,
1194.15,1.2,
1194.49,1.2,
1194.82,1.2,
1195.16,1.2,
1195.49,1.2,
1195.83,1.2,
1196.16,1.2,
1196.5,1.2,
1196.84,1.2,
1197.17,1.2,
1197.51,1.2,
1197.84,1.2,
1198.18,1.2,
1198.52,1.2,
1198.85,1.2,
1199.19,1.2,
1199.52,1.2,
1199.86,1.2,
1200.2,1.2,
1200.53,1.2,
1200.87,1.2,
1201.2,1.2,
1201.54,1.2,
1201.88,1.2,
1202.21,1.2,
1202.55,1.2,
1202.88,1.2,
1203.22,1.2,
1203.55,1.2,
1203.89,1.2,
1204.22,1.2,
1204.56,1.2,
1204.9,1.2,
1205.23,1.2,
1205.57,1.2,
1205.91,1.2,
1206.25,1.2,
1206.58,1.2,
1206.92,1.2,
1207.25,1.2,
1207.59,1.2,
1207.92,1.2,
1208.26,1.2,
1208.6,1.2,
1208.94,1.2,
1209.27,1.2,
1209.6,1.2,
1209.94,1.2,
1210.28,1.2,
1210.61,1.2,
1210.95,1.2,
1211.28,1.2,
1211.62,1.2,
1211.96,1.2,
1212.29,1.2,
1212.62,1.2,
1212.96,1.2,
1213.3,1.2,
1213.64,1.2,
1213.97,1.2,
1214.31,1.2,
1214.64,1.2,
1214.98,1.2,
1215.32,1.2,
1215.65,1.2,
1215.98,1.2,
1216.32,1.2,
1216.68,1.2,
1217.01,1.2,
1217.35,1.2,
1217.68,1.2,
1218.02,1.2,
1218.36,1.2,
1218.69,1.2,
1219.03,1.2,
1219.36,1.2,
1219.7,1.2,
1220.04,1.2,
1220.37,1.2,
1220.7,1.2,
1221.04,1.2,
1221.38,1.2,
1221.71,1.2,
1222.05,1.2,
1222.38,1.2,
1222.72,1.2,
1223.06,1.2,
1223.39,1.2,
1223.72,1.2,
1224.06,1.2,
1224.4,1.2,
1224.73,1.2,
1225.07,1.2,
1225.4,1.2,
1225.74,1.2,
1226.07,1.2,
1226.41,1.2,
1226.74,1.2,
1227.08,1.2,
1227.42,1.2,
1227.75,1.2,
1228.09,1.2,
1228.42,1.2,
1228.76,1.2,
1229.1,1.2,
1229.43,1.2,
1229.77,1.2,
1230.1,1.2,
1230.44,1.2,
1230.77,1.2,
1231.11,1.2,
1231.44,1.2,
1231.78,1.2,
1232.12,1.2,
1232.45,1.2,
1232.79,1.2,
1233.12,1.2,
1233.46,1.2,
1233.79,1.2,
1234.13,1.2,
1234.46,1.2,
1234.8,1.2,
1235.13,1.2,
1235.47,1.2,
1235.81,1.2,
1236.14,1.2,
1236.47,1.2,
1236.81,1.2,
1237.15,1.2,
1237.48,1.2,
1237.82,1.2,
1238.16,1.2,
1238.49,1.2,
1238.83,1.2,
1239.16,1.2,
1239.5,1.2,
1239.83,1.2,
1240.17,1.2,
1240.51,1.2,
1240.84,1.2,
1241.18,1.2,
1241.51,1.2,
1241.85,1.2,
1242.18,1.2,
1242.52,1.2,
1242.85,1.2,
1243.19,1.2,
1243.52,1.2,
1243.86,1.2,
1244.19,1.2,
1244.53,1.2,
1244.87,1.2,
1245.2,1.2,
1245.53,1.2,
1245.87,1.2,
1246.21,1.2,
1246.54,1.2,
1246.88,1.2,
1247.21,1.2,
1247.55,1.2,
1247.88,1.2,
1248.23,1.2,
1248.56,1.2,
1248.89,1.2,
1249.23,1.2,
1249.57,1.2,
1249.9,1.2,
1250.24,1.2,
1250.57,1.2,
1250.91,1.2,
1251.25,1.2,
1251.58,1.2,
1251.91,1.2,
1252.25,1.2,
1252.59,1.2,
1252.92,1.2,
1253.26,1.2,
1253.59,1.2,
1253.93,1.2,
1254.26,1.2,
1254.6,1.2,
1254.93,1.2,
1255.27,1.2,
1255.61,1.2,
1255.94,1.2,
1256.27,1.2,
1256.61,1.2,
1256.95,1.2,
1257.28,1.2,
1257.62,1.2,
1257.96,1.2,
1258.29,1.2,
1258.63,1.2,
1258.97,1.2,
1259.3,1.2,
1259.64,1.2,
1259.97,1.2,
1260.31,1.2,
1260.65,1.2,
1260.98,1.2,
1261.32,1.2,
1261.65,1.2,
1261.99,1.2,
1262.33,1.2,
1262.67,1.2,
1263.0,1.2,
1263.34,1.2,
1263.68,1.2,
1264.02,1.2,
1264.36,1.2,
1264.69,1.2,
1265.03,1.2,
1265.36,1.2,
1265.7,1.2,
1266.03,1.2,
1266.38,1.2,
1266.71,1.2,
1267.05,1.2,
1267.39,1.2,
1267.72,1.2,
1268.05,1.2,
1268.39,1.2,
1268.73,1.2,
1269.06,1.2,
1269.4,1.2,
1269.73,1.2,
1270.07,1.2,
1270.4,1.2,
1270.74,1.2,
1271.08,1.2,
1271.41,1.2,
1271.75,1.2,
1272.09,1.2,
1272.42,1.2,
1272.76,1.2,
1273.09,1.2,
1273.43,1.2,
1273.77,1.2,
1274.1,1.2,
1274.44,1.2,
1274.77,1.2,
1275.11,1.2,
1275.45,1.2,
1275.79,1.2,
1276.13,1.2,
1276.46,1.2,
1276.8,1.2,
1277.13,1.2,
1277.47,1.2,
1277.81,1.2,
1278.14,1.2,
1278.48,1.2,
1278.82,1.2,
1279.15,1.2,
1279.49,1.2,
1279.83,1.2,
1280.17,1.2,
1280.5,1.2,
1280.84,1.2,
1281.18,1.2,
1281.51,1.2,
1281.85,1.2,
1282.19,1.2,
1282.52,1.2,
1282.86,1.2,
1283.19,1.2,
1283.53,1.2,
1283.86,1.2,
1284.2,1.2,
1284.54,1.2,
1284.87,1.2,
1285.21,1.2,
1285.54,1.2,
1285.88,1.2,
1286.22,1.2,
1286.55,1.2,
1286.89,1.2,
1287.22,1.2,
1287.56,1.2,
1287.9,1.2,
1288.23,1.2,
1288.57,1.2,
1288.9,1.2,
1289.24,1.2,
1289.58,1.2,
1289.91,1.2,
1290.25,1.2,
1290.59,1.2,
1290.92,1.2,
1291.26,1.2,
1291.59,1.2,
1291.93,1.2,
1292.27,1.2,
1292.6,1.2,
1292.94,1.2,
1293.28,1.2,
1293.61,1.2,
1293.95,1.2,
1294.29,1.2,
1294.62,1.2,
1294.96,1.2,
1295.3,1.2,
1295.64,1.2,
1295.98,1.2,
1296.31,1.2,
1296.65,1.2,
1296.99,1.2,
1297.32,1.2,
1297.66,1.2,
1298.0,1.2,
1298.34,1.2,
1298.69,1.2,
1299.03,1.2,
1299.36,1.2,
1299.7,1.2,
1300.04,1.2,
1300.38,1.2,
1300.71,1.2,
1301.05,1.2,
1301.38,1.2,
1301.72,1.2,
1302.06,1.2,
1302.39,1.2,
1302.73,1.2,
1303.07,1.2,
1303.4,1.2,
1303.74,1.2,
1304.08,1.2,
1304.41,1.2,
1304.75,1.2,
1305.08,1.2,
1305.42,1.2,
1305.76,1.2,
1306.1,1.2,
1306.43,1.2,
1306.77,1.2,
1307.1,1.2,
1307.44,1.2,
1307.78,1.2,
1308.12,1.2,
1308.45,1.2,
1308.8,1.2,
1309.13,1.2,
1309.47,1.2,
1309.81,1.2,
1310.14,1.2,
1310.48,1.2,
1310.82,1.2,
1311.15,1.2,
1311.49,1.2,
1311.83,1.2,
1312.16,1.2,
1312.5,1.2,
1312.84,1.2,
1313.18,1.2,
1313.51,1.2,
1313.85,1.2,
1314.18,1.2,
1314.52,1.2,
1314.86,1.2,
1315.2,1.2,
1315.54,1.2,
1315.87,1.2,
1316.21,1.2,
1316.54,1.2,
1316.88,1.2,
1317.22,1.2,
1317.55,1.2,
1317.89,1.2,
1318.24,1.2,
1318.57,1.2,
1318.91,1.2,
1319.25,1.2,
1319.58,1.2,
1319.92,1.2,
1320.26,1.2,
1320.59,1.2,
1320.93,1.2,
1321.27,1.2,
1321.6,1.2,
1321.94,1.2,
1322.28,1.2,
1322.61,1.2,
1322.95,1.2,
1323.29,1.2,
1323.63,1.2,
1323.97,1.2,
1324.3,1.2,
1324.64,1.2,
1324.98,1.2,
1325.31,1.2,
1325.65,1.2,
1325.99,1.2,
1326.33,1.2,
1326.66,1.2,
1327.0,1.2,
1327.33,1.2,
1327.67,1.2,
1328.01,1.2,
1328.35,1.2,
1328.69,1.2,
1329.03,1.2,
1329.36,1.2,
1329.7,1.2,
1330.04,1.2,
1330.37,1.2,
1330.71,1.2,
1331.05,1.2,
1331.39,1.2,
1331.73,1.2,
1332.06,1.2,
1332.4,1.2,
1332.74,1.2,
1333.07,1.2,
1333.41,1.2,
1333.75,1.2,
1334.09,1.2,
1334.42,1.2,
1334.76,1.2,
1335.09,1.2,
1335.43,1.2,
1335.77,1.2,
1336.11,1.2,
1336.45,1.2,
1336.78,1.2,
1337.12,1.2,
1337.45,1.2,
1337.79,1.2,
1338.13,1.2,
1338.47,1.2,
1338.81,1.2,
1339.14,1.2,
1339.48,1.2,
1339.81,1.2,
1340.15,1.2,
1340.49,1.2,
1340.83,1.2,
1341.16,1.2,
1341.5,1.2,
1341.83,1.2,
1342.17,1.2,
1342.51,1.2,
1342.85,1.2,
1343.18,1.2,
1343.52,1.2,
1343.86,1.2,
1344.19,1.2,
1344.53,1.2,
1344.87,1.2,
1345.2,1.2,
1345.54,1.2,
1345.88,1.2,
1346.21,1.2,
1346.55,1.2,
1346.89,1.2,
1347.22,1.2,
1347.56,1.2,
1347.89,1.2,
1348.23,1.2,
1348.57,1.2,
1348.91,1.2,
1349.24,1.2,
1349.58,1.2,
1349.91,1.2,
1350.25,1.2,
1350.59,1.2,
1350.92,1.2,
1351.26,1.2,
1351.6,1.2,
1351.93,1.2,
1352.27,1.2,
1352.61,1.2,
1352.94,1.2,
1353.28,1.2,
1353.62,1.2,
1353.96,1.2,
1354.3,1.2,
1354.64,1.2,
1354.97,1.2,
1355.31,1.2,
1355.64,1.2,
1355.98,1.2,
1356.32,1.2,
1356.65,1.2,
1356.99,1.2,
1357.32,1.2,
1357.66,1.2,
1358.0,1.2,
1358.33,1.2,
1358.67,1.2,
1359.01,1.2,
1359.34,1.2,
1359.68,1.2,
1360.01,1.2,
1360.35,1.2,
1360.68,1.2,
1361.02,1.2,
1361.36,1.2,
1361.69,1.2,
1362.03,1.2,
1362.36,1.2,
1362.7,1.2,
1363.04,1.2,
1363.37,1.2,
1363.71,1.2,
1364.05,1.2,
1364.38,1.2,
1364.72,1.2,
1365.05,1.2,
1365.39,1.2,
1365.72,1.2,
1366.06,1.2,
1366.4,1.2,
1366.73,1.2,
1367.07,1.2,
1367.4,1.2,
1367.74,1.2,
1368.08,1.2,
1368.41,1.2,
1368.75,1.2,
1369.09,1.2,
1369.43,1.2,
1369.76,1.2,
1370.1,1.2,
1370.43,1.2,
1370.77,1.2,
1371.1,1.2,
1371.44,1.2,
1371.78,1.2,
1372.11,1.2,
1372.45,1.2,
1372.78,1.2,
1373.12,1.2,
1373.45,1.2,
1373.79,1.2,
1374.12,1.2,
1374.46,1.2,
1374.8,1.2,
1375.13,1.2,
1375.47,1.2,
1375.8,1.2,
1376.14,1.2,
1376.48,1.2,
1376.82,1.2,
1377.15,1.2,
1377.49,1.2,
1377.82,1.2,
1378.16,1.2,
1378.49,1.2,
1378.83,1.2,
1379.16,1.2,
1379.5,1.2,
1379.84,1.2,
1380.17,1.2,
1380.5,1.2,
1380.84,1.2,
1381.18,1.2,
1381.51,1.2,
1381.85,1.2,
1382.19,1.2,
1382.52,1.2,
1382.86,1.2,
1383.2,1.2,
1383.53,1.2,
1383.86,1.2,
1384.2,1.2,
1384.54,1.2,
1384.87,1.2,
1385.21,1.2,
1385.54,1.2,
1385.88,1.2,
1386.22,1.2,
1386.55,1.2,
1386.89,1.2,
1387.22,1.2,
1387.56,1.2,
1387.9,1.2,
1388.23,1.2,
1388.57,1.2,
1388.91,1.2,
1389.24,1.2,
1389.58,1.2,
1389.92,1.2,
1390.25,1.2,
1390.59,1.2,
1390.92,1.2,
1391.26,1.2,
1391.6,1.2,
1391.93,1.2,
1392.27,1.2,
1392.6,1.2,
1392.94,1.2,
1393.28,1.2,
1393.62,1.2,
1393.96,1.2,
1394.29,1.2,
1394.62,1.2,
1394.96,1.2,
1395.3,1.2,
1395.64,1.2,
1395.97,1.2,
1396.31,1.2,
1396.65,1.2,
1396.98,1.2,
1397.32,1.2,
1397.66,1.2,
1398.0,1.2,
1398.33,1.2,
1398.67,1.2,
1399.0,1.2,
1399.34,1.2,
1399.68,1.2,
1400.02,1.2,
1400.35,1.2,
1400.69,1.2,
1401.02,1.2,
1401.36,1.2,
1401.7,1.2,
1402.04,1.2,
1402.37,1.2,
1402.7,1.2,
1403.04,1.2,
1403.38,1.2,
1403.72,1.2,
1404.05,1.2,
1404.39,1.2,
1404.72,1.2,
1405.06,1.2,
1405.39,1.2,
1405.73,1.2,
1406.07,1.2,
1406.41,1.2,
1406.74,1.2,
1407.08,1.2,
1407.41,1.2,
1407.75,1.2,
1408.1,1.2,
1408.43,1.2,
1408.77,1.2,
1409.11,1.2,
1409.44,1.2,
1409.78,1.2,
1410.11,1.2,
1410.45,1.2,
1410.79,1.2,
1411.13,1.2,
1411.47,1.2,
1411.8,1.2,
1412.14,1.2,
1412.47,1.2,
1412.81,1.2,
1413.15,1.2,
1413.5,1.2,
1413.84,1.2,
1414.18,1.2,
1414.51,1.2,
1414.85,1.2,
1415.18,1.2,
1415.52,1.2,
1415.85,1.2,
1416.19,1.2,
1416.53,1.2,
1416.86,1.2,
1417.2,1.2,
1417.53,1.2,
1417.87,1.2,
1418.21,1.2,
1418.54,1.2,
1418.88,1.2,
1419.21,1.2,
1419.55,1.2,
1419.89,1.2,
1420.22,1.2,
1420.56,1.2,
1420.89,1.2,
1421.23,1.2,
1421.57,1.2,
1421.9,1.2,
1422.24,1.2,
1422.57,1.2,
1422.91,1.2,
1423.25,1.2,
1423.59,1.2,
1423.92,1.2,
1424.26,1.2,
1424.59,1.2,
1424.93,1.2,
1425.27,1.2,
1425.6,1.2,
1425.93,1.2,
1426.27,1.2,
1426.61,1.2,
1426.94,1.2,
1427.28,1.2,
1427.61,1.2,
1427.95,1.2,
1428.29,1.2,
1428.62,1.2,
1428.96,1.2,
1429.29,1.2,
1429.63,1.2,
1429.97,1.2,
1430.3,1.2,
1430.63,1.2,
1430.97,1.2,
1431.31,1.2,
1431.64,1.2,
1431.98,1.2,
1432.31,1.2,
1432.65,1.2,
1432.98,1.2,
1433.32,1.2,
1433.65,1.2,
1433.99,1.2,
1434.33,1.2,
1434.66,1.2,
1435.0,1.2,
1435.33,1.2,
1435.67,1.2,
1436.01,1.2,
1436.34,1.2,
1436.68,1.2,
1437.01,1.2,
1437.35,1.2,
1437.69,1.2,
1438.03,1.2,
1438.36,1.2,
1438.7,1.2,
1439.03,1.2,
1439.37,1.2,
1439.71,1.2,
1440.04,1.2,
1440.38,1.2,
1440.72,1.2,
1441.05,1.2,
1441.39,1.2,
1441.73,1.2,
1442.07,1.2,
1442.4,1.2,
1442.74,1.2,
1443.08,1.2,
1443.41,1.2,
1443.75,1.2,
1444.09,1.2,
1444.42,1.2,
1444.76,1.2,
1445.09,1.2,
1445.43,1.2,
1445.77,1.2,
1446.11,1.2,
1446.44,1.2,
1446.78,1.2,
1447.12,1.2,
1447.45,1.2,
1447.79,1.2,
1448.13,1.2,
1448.46,1.2,
1448.79,1.2,
1449.13,1.2,
1449.47,1.2,
1449.8,1.2,
1450.14,1.2,
1450.47,1.2,
1450.81,1.2,
1451.15,1.2,
1451.49,1.2,
1451.82,1.2,
1452.16,1.2,
1452.5,1.2,
1452.83,1.2,
1453.17,1.2,
1453.51,1.2,
1453.84,1.2,
1454.18,1.2,
1454.51,1.2,
1454.85,1.2,
1455.19,1.2,
1455.53,1.2,
1455.86,1.2,
1456.2,1.2,
1456.53,1.2,
1456.87,1.2,
1457.21,1.2,
1457.55,1.2,
1457.89,1.2,
1458.22,1.2,
1458.56,1.2,
1458.89,1.2,
1459.23,1.2,
1459.57,1.2,
1459.9,1.2,
1460.24,1.2,
1460.57,1.2,
1460.91,1.2,
1461.25,1.2,
1461.59,1.2,
1461.92,1.2,
1462.26,1.2,
1462.6,1.2,
1462.93,1.2,
1463.27,1.2,
1463.61,1.2,
1463.95,1.2,
1464.28,1.2,
1464.62,1.2,
1464.96,1.2,
1465.29,1.2,
1465.63,1.2,
1465.96,1.2,
1466.3,1.2,
1466.64,1.2,
1466.97,1.2,
1467.31,1.2,
1467.64,1.2,
1467.98,1.2,
1468.32,1.2,
1468.66,1.2,
1468.99,1.2,
1469.33,1.2,
1469.66,1.2,
1470.0,1.2,
1470.34,1.2,
1470.67,1.2,
1471.01,1.2,
1471.34,1.2,
1471.68,1.2,
1472.02,1.2,
1472.36,1.2,
1472.69,1.2,
1473.03,1.2,
1473.36,1.2,
1473.7,1.2,
1474.04,1.2,
1474.37,1.2,
1474.71,1.2,
1475.04,1.2,
1475.38,1.2,
1475.71,1.2,
1476.05,1.2,
1476.39,1.2,
1476.72,1.2,
1477.06,1.2,
1477.4,1.2,
1477.74,1.2,
1478.07,1.2,
1478.41,1.2,
1478.75,1.2,
1479.08,1.2,
1479.42,1.2,
1479.76,1.2,
1480.09,1.2,
1480.43,1.2,
1480.76,1.2,
1481.1,1.2,
1481.44,1.2,
1481.77,1.2,
1482.11,1.2,
1482.44,1.2,
1482.78,1.2,
1483.12,1.2,
1483.45,1.2,
1483.79,1.2,
1484.12,1.2,
1484.46,1.2,
1484.8,1.2,
1485.13,1.2,
1485.46,1.2,
1485.8,1.2,
1486.14,1.2,
1486.47,1.2,
1486.8,1.2,
1487.14,1.2,
1487.48,1.2,
1487.82,1.2,
1488.15,1.2,
1488.49,1.2,
1488.82,1.2,
1489.16,1.2,
1489.49,1.2,
1489.83,1.2,
1490.16,1.2,
1490.5,1.2,
1490.84,1.2,
1491.17,1.2,
1491.51,1.2,
1491.84,1.2,
1492.18,1.2,
1492.52,1.2,
1492.85,1.2,
1493.19,1.2,
1493.52,1.2,
1493.86,1.2,
1494.2,1.2,
1494.53,1.2,
1494.87,1.2,
1495.2,1.2,
1495.54,1.2,
1495.88,1.2,
1496.21,1.2,
1496.55,1.2,
1496.88,1.2,
1497.22,1.2,
1497.56,1.2,
1497.89,1.2,
1498.23,1.2,
1498.56,1.2,
1498.9,1.2,
1499.24,1.2,
1499.57,1.2,
1499.91,1.2,
1500.24,1.2,
1500.58,1.2,
