time+,virt,%cpu,total-runtime
359.67,1.465,12.5,
360.01,1.465,12.5,
360.34,1.465,12.5,
360.68,1.465,12.5,
361.01,1.465,12.5,
361.34,1.465,12.5,
361.68,1.465,12.5,
362.02,1.465,12.5,
362.35,1.465,11.4,
362.68,1.465,12.5,
363.02,1.465,12.5,
363.36,1.465,11.4,
363.7,1.465,12.5,
364.03,1.465,12.5,
364.36,1.465,12.5,
364.7,1.465,12.5,
365.03,1.465,12.5,
365.37,1.465,11.4,
365.7,1.465,12.5,
366.04,1.465,12.5,
366.38,1.465,13.8,
366.71,1.465,12.5,
367.04,1.465,12.5,
367.38,1.465,12.5,
367.71,1.465,12.5,
368.05,1.465,12.5,
368.39,1.465,12.5,
368.72,1.465,12.5,
369.06,1.465,12.5,
369.39,1.465,12.5,
369.73,1.465,12.5,
370.06,1.465,12.5,
370.4,1.465,12.5,
370.73,1.465,12.5,
371.07,1.465,12.5,
371.4,1.465,12.5,
371.74,1.465,12.5,
372.07,1.465,12.5,
372.41,1.465,12.5,
372.74,1.465,12.5,
373.08,1.465,12.5,
373.41,1.465,12.5,
373.75,1.465,12.5,
374.08,1.465,12.5,
374.42,1.465,12.5,
374.75,1.465,12.5,
375.08,1.465,12.5,
375.42,1.465,11.4,
375.76,1.465,12.5,
376.09,1.465,12.5,
376.42,1.465,12.5,
376.76,1.465,12.5,
377.09,1.465,12.5,
377.43,1.465,11.4,
377.76,1.465,12.5,
378.1,1.465,12.5,
378.43,1.465,12.5,
378.77,1.465,12.5,
379.1,1.465,12.5,
379.44,1.465,12.5,
379.78,1.465,12.5,
380.11,1.465,12.5,
380.44,1.465,12.5,
380.78,1.465,12.5,
381.11,1.465,12.5,
381.45,1.465,12.5,
381.78,1.465,12.5,
382.12,1.465,12.5,
382.45,1.465,12.5,
382.79,1.465,12.5,
383.12,1.465,12.5,
383.46,1.465,12.5,
383.79,1.465,12.5,
384.12,1.465,12.5,
384.46,1.465,11.4,
384.8,1.465,12.5,
385.13,1.465,12.5,
385.46,1.465,12.5,
385.8,1.465,12.5,
386.13,1.465,12.5,
386.47,1.465,12.5,
386.8,1.465,12.5,
387.14,1.465,12.5,
387.48,1.465,12.5,
387.81,1.465,12.5,
388.15,1.465,12.5,
388.48,1.465,12.5,
388.82,1.465,12.5,
389.15,1.465,12.5,
389.49,1.465,12.5,
389.82,1.465,12.5,
390.16,1.465,12.5,
390.49,1.465,12.5,
390.83,1.465,12.5,
391.16,1.465,12.5,
391.5,1.465,13.8,
391.83,1.465,12.5,
392.17,1.465,12.5,
392.5,1.465,12.5,
392.84,1.465,12.5,
393.18,1.465,12.5,
393.51,1.465,12.5,
393.85,1.465,12.5,
394.19,1.465,12.5,
394.52,1.465,12.5,
394.85,1.465,12.5,
395.19,1.465,12.5,
395.52,1.465,12.5,
395.86,1.465,12.5,
396.19,1.465,12.5,
396.53,1.465,12.5,
396.86,1.465,12.5,
397.2,1.465,12.5,
397.53,1.465,12.5,
397.87,1.465,12.5,
398.2,1.465,12.5,
398.53,1.465,12.5,
398.87,1.465,12.5,
399.21,1.465,12.5,
399.54,1.465,12.5,
399.87,1.465,12.5,
400.21,1.465,12.5,
400.54,1.465,12.5,
400.88,1.465,11.4,
401.21,1.465,12.5,
401.55,1.465,12.5,
401.88,1.465,12.5,
402.22,1.465,12.5,
402.55,1.465,12.5,
402.89,1.465,12.5,
403.22,1.465,12.5,
403.56,1.465,13.8,
403.89,1.465,12.5,
404.23,1.465,12.5,
404.56,1.465,12.5,
404.89,1.465,12.5,
405.23,1.465,12.5,
405.57,1.465,13.8,
405.9,1.465,12.5,
406.23,1.465,12.5,
406.57,1.465,12.5,
406.9,1.465,12.5,
407.24,1.465,12.5,
407.57,1.465,12.5,
407.91,1.466,12.5,
408.24,1.466,12.5,
408.58,1.466,12.5,
408.91,1.466,12.5,
409.25,1.466,12.5,
409.59,1.466,12.5,
409.92,1.466,12.5,
410.26,1.466,12.5,
410.59,1.466,12.5,
410.93,1.466,12.5,
411.26,1.466,12.5,
411.6,1.466,12.5,
411.93,1.466,12.5,
412.27,1.466,12.5,
412.6,1.466,12.5,
412.94,1.466,12.5,
413.28,1.466,12.5,
413.61,1.466,12.5,
413.95,1.466,12.5,
414.29,1.466,12.5,
414.62,1.466,12.5,
414.96,1.475,13.8,
415.29,1.475,12.5,
415.62,1.475,12.5,
415.96,1.475,12.5,
416.3,1.475,13.8,
416.63,1.475,12.5,
416.96,1.475,12.5,
417.3,1.475,12.5,
417.64,1.475,11.4,
417.97,1.475,12.5,
418.31,1.475,12.5,
418.64,1.475,12.5,
418.98,1.475,12.5,
419.31,1.475,12.5,
419.65,1.475,12.5,
419.98,1.475,12.5,
420.32,1.475,12.5,
420.66,1.475,11.4,
420.99,1.475,12.5,
421.33,1.475,12.5,
421.66,1.475,12.5,
422.0,1.475,12.5,
422.33,1.475,12.5,
422.67,1.475,12.5,
423.0,1.475,12.5,
423.34,1.475,12.5,
423.68,1.475,12.5,
424.02,1.475,12.5,
424.35,1.475,12.5,
424.69,1.475,12.5,
425.03,1.475,12.5,
425.36,1.475,12.5,
425.7,1.475,12.5,
426.03,1.475,12.5,
426.37,1.475,12.5,
426.71,1.475,12.5,
427.04,1.475,12.5,
427.38,1.475,12.5,
427.71,1.475,11.4,
428.05,1.475,12.5,
428.39,1.475,12.5,
428.72,1.475,12.5,
429.06,1.475,12.5,
429.4,1.475,12.5,
429.73,1.475,12.5,
430.07,1.475,12.5,
430.41,1.475,12.5,
430.74,1.476,12.5,
431.08,1.476,12.5,
431.41,1.476,12.5,
431.75,1.476,12.5,
432.09,1.476,12.5,
432.42,1.476,12.5,
432.76,1.476,12.5,
433.09,1.476,11.4,
433.43,1.476,12.5,
433.77,1.476,12.5,
434.1,1.475,12.5,
434.44,1.475,12.5,
434.77,1.475,12.5,
435.11,1.475,12.5,
435.44,1.475,12.5,
435.78,1.475,12.5,
436.11,1.475,12.5,
436.45,1.475,12.5,
436.79,1.475,12.5,
437.12,1.475,12.5,
437.45,1.475,12.5,
437.79,1.475,12.5,
438.13,1.475,12.5,
438.46,1.475,12.5,
438.8,1.475,13.8,
439.13,1.475,12.5,
439.47,1.475,12.5,
439.81,1.475,12.5,
440.14,1.475,12.5,
440.48,1.475,12.5,
440.81,1.475,12.5,
441.15,1.475,12.5,
441.49,1.475,12.5,
441.82,1.475,12.5,
442.15,1.475,12.5,
442.49,1.475,12.5,
442.83,1.475,12.5,
443.16,1.475,12.5,
443.49,1.475,12.5,
443.83,1.475,12.5,
444.17,1.475,12.5,
444.5,1.475,12.5,
444.84,1.475,12.5,
445.17,1.475,12.5,
445.51,1.475,12.5,
445.84,1.475,12.5,
446.18,1.475,12.5,
446.51,1.475,12.5,
446.85,1.475,12.5,
447.19,1.475,12.5,
447.52,1.475,12.5,
447.86,1.475,12.5,
448.19,1.475,12.5,
448.53,1.475,12.5,
448.86,1.475,12.5,
449.2,1.475,12.5,
449.53,1.475,12.5,
449.87,1.475,12.5,
450.21,1.475,12.5,
450.54,1.475,12.5,
450.88,1.475,12.5,
451.21,1.475,12.5,
451.55,1.475,12.5,
451.89,1.475,13.8,
452.22,1.475,12.5,
452.55,1.475,12.5,
452.89,1.475,12.5,
453.23,1.475,12.5,
453.56,1.475,12.5,
453.9,1.475,12.5,
454.23,1.475,12.5,
454.57,1.475,12.5,
454.91,1.475,12.5,
455.25,1.475,12.5,
455.58,1.475,12.5,
455.91,1.475,12.5,
456.25,1.475,12.5,
456.59,1.475,12.5,
456.92,1.475,12.5,
457.26,1.475,12.5,
457.59,1.475,12.5,
457.93,1.475,12.5,
458.27,1.475,12.5,
458.6,1.475,12.5,
458.93,1.475,12.5,
459.27,1.475,12.5,
459.61,1.475,12.5,
459.94,1.475,12.5,
460.28,1.475,12.5,
460.61,1.475,12.5,
460.95,1.475,12.5,
461.28,1.475,12.5,
461.62,1.475,12.5,
461.95,1.475,12.5,
462.29,1.475,12.5,
462.62,1.475,12.5,
462.96,1.475,12.5,
463.29,1.475,12.5,
463.63,1.475,12.5,
463.97,1.475,12.5,
464.31,1.475,12.5,
464.64,1.475,12.5,
464.98,1.475,12.5,
465.31,1.475,12.5,
465.65,1.475,12.5,
465.98,1.475,12.5,
466.32,1.475,12.5,
466.65,1.475,11.4,
466.99,1.475,12.5,
467.32,1.475,11.2,
467.66,1.475,12.5,
467.99,1.475,12.5,
468.33,1.475,12.5,
468.66,1.475,12.5,
469.0,1.475,12.5,
469.34,1.475,12.5,
469.67,1.475,12.5,
470.01,1.475,12.5,
470.35,1.475,12.5,
470.68,1.475,12.5,
471.02,1.475,12.5,
471.36,1.475,12.5,
471.69,1.475,12.5,
472.02,1.475,12.5,
472.36,1.475,12.5,
472.7,1.475,12.5,
473.03,1.475,12.5,
473.37,1.475,12.5,
473.7,1.475,12.5,
474.04,1.475,12.5,
474.37,1.475,12.5,
474.71,1.475,12.5,
475.05,1.475,12.5,
475.38,1.475,12.5,
475.72,1.475,12.5,
476.06,1.475,12.5,
476.39,1.475,11.4,
476.73,1.475,12.5,
477.06,1.475,12.5,
477.4,1.475,12.5,
477.73,1.475,12.5,
478.07,1.475,12.5,
478.4,1.475,12.5,
478.74,1.475,12.5,
479.08,1.475,12.5,
479.41,1.475,12.5,
479.75,1.475,12.5,
480.09,1.475,12.5,
480.42,1.475,12.5,
480.76,1.475,12.5,
481.1,1.475,12.5,
481.43,1.475,12.5,
481.76,1.475,12.5,
482.1,1.475,12.5,
482.44,1.475,12.5,
482.77,1.475,12.5,
483.11,1.475,12.5,
483.44,1.475,12.5,
483.78,1.475,12.5,
484.11,1.475,12.5,
484.45,1.475,12.5,
484.78,1.475,12.5,
485.12,1.475,12.5,
485.45,1.475,12.5,
485.79,1.475,12.5,
486.12,1.475,12.5,
486.46,1.475,12.5,
486.8,1.475,12.5,
487.13,1.475,12.5,
487.46,1.475,12.5,
487.8,1.475,12.5,
488.14,1.475,12.5,
488.47,1.475,12.5,
488.81,1.475,12.5,
489.14,1.475,12.5,
489.48,1.475,12.5,
489.82,1.475,13.8,
490.16,1.475,12.5,
490.49,1.475,12.5,
490.83,1.475,13.8,
491.16,1.475,12.5,
491.5,1.475,12.5,
491.83,1.475,12.5,
492.17,1.475,12.5,
492.5,1.475,12.5,
492.84,1.475,12.5,
493.17,1.475,12.5,
493.51,1.475,12.5,
493.84,1.475,12.5,
494.18,1.475,12.5,
494.51,1.475,12.5,
494.85,1.475,12.5,
495.18,1.475,12.5,
495.52,1.475,12.5,
495.85,1.475,12.5,
496.19,1.475,12.5,
496.52,1.475,11.4,
496.86,1.475,12.5,
497.19,1.475,12.5,
497.52,1.475,12.5,
497.86,1.475,12.5,
498.2,1.475,12.5,
498.53,1.475,12.5,
498.86,1.475,12.5,
499.2,1.475,12.5,
499.54,1.475,12.5,
499.87,1.475,12.5,
500.2,1.475,12.5,
500.54,1.475,12.5,
500.88,1.475,13.8,
501.21,1.475,12.5,
501.54,1.475,12.5,
501.88,1.475,12.5,
502.21,1.475,12.5,
502.55,1.475,12.5,
502.88,1.475,12.5,
503.22,1.475,12.5,
503.55,1.475,11.4,
503.89,1.475,12.5,
504.22,1.475,12.5,
504.56,1.475,12.5,
504.89,1.475,12.5,
505.23,1.475,12.5,
505.56,1.475,12.5,
505.9,1.475,12.5,
506.23,1.475,12.5,
506.56,1.475,12.5,
506.9,1.475,12.5,
507.24,1.475,12.5,
507.57,1.475,12.5,
507.9,1.475,12.5,
508.24,1.475,12.5,
508.58,1.475,12.5,
508.91,1.475,12.5,
509.24,1.475,12.5,
509.58,1.475,12.5,
509.92,1.475,12.5,
510.26,1.475,12.5,
510.59,1.475,12.5,
510.92,1.475,12.5,
511.26,1.475,12.5,
511.59,1.475,12.5,
511.93,1.475,12.5,
512.26,1.475,12.5,
512.6,1.475,12.5,
512.93,1.475,12.5,
513.27,1.475,12.5,
513.6,1.475,12.5,
513.93,1.475,12.5,
514.27,1.475,12.5,
514.61,1.475,12.5,
514.94,1.475,12.5,
515.27,1.475,12.5,
515.61,1.475,12.5,
515.95,1.475,12.5,
516.28,1.475,11.4,
516.61,1.475,12.5,
516.95,1.475,12.5,
517.29,1.475,12.5,
517.62,1.475,12.5,
517.95,1.475,12.5,
518.29,1.475,12.5,
518.62,1.475,12.5,
518.96,1.475,12.5,
519.29,1.475,12.5,
519.63,1.475,12.5,
519.97,1.475,12.5,
520.3,1.475,12.5,
520.64,1.475,12.5,
520.97,1.475,12.5,
521.31,1.475,12.5,
521.64,1.475,12.5,
521.98,1.475,12.5,
522.31,1.475,12.5,
522.65,1.475,12.5,
522.98,1.475,12.5,
523.32,1.475,12.5,
523.65,1.475,12.5,
523.99,1.475,12.5,
524.32,1.475,12.5,
524.66,1.475,12.5,
524.99,1.475,12.5,
525.33,1.475,12.5,
525.66,1.475,12.5,
526.0,1.475,12.5,
526.33,1.475,12.5,
526.67,1.475,12.5,
527.0,1.475,12.5,
527.34,1.475,12.5,
527.67,1.475,12.5,
528.01,1.475,12.5,
528.34,1.475,12.5,
528.68,1.475,13.8,
529.01,1.475,12.5,
529.35,1.475,12.5,
529.69,1.475,13.8,
530.02,1.475,12.5,
530.35,1.475,12.5,
530.69,1.475,12.5,
531.03,1.475,13.8,
531.36,1.475,12.5,
531.69,1.475,12.5,
532.03,1.475,12.5,
532.36,1.475,12.5,
532.7,1.475,12.5,
533.03,1.475,12.5,
533.37,1.475,12.5,
533.7,1.475,12.5,
534.03,1.475,12.5,
534.37,1.475,12.5,
534.71,1.475,12.5,
535.04,1.475,11.4,
535.37,1.475,12.5,
535.71,1.475,12.5,
536.05,1.475,13.8,
536.38,1.475,12.5,
536.71,1.475,12.5,
537.05,1.475,12.5,
537.38,1.475,12.5,
537.72,1.475,11.4,
538.05,1.475,12.5,
538.39,1.475,11.4,
538.73,1.475,12.5,
539.06,1.475,12.5,
539.39,1.475,12.5,
539.73,1.475,12.5,
540.07,1.475,12.5,
540.41,1.475,12.5,
540.74,1.475,12.5,
541.07,1.475,12.5,
541.41,1.475,12.5,
541.75,1.475,12.5,
542.08,1.475,12.5,
542.41,1.475,12.5,
542.75,1.475,12.5,
543.09,1.475,12.5,
543.42,1.475,12.5,
543.75,1.475,12.5,
544.09,1.475,12.5,
544.42,1.475,12.5,
544.76,1.475,12.5,
545.1,1.475,12.5,
545.43,1.475,12.5,
545.77,1.475,12.5,
546.1,1.475,12.5,
546.44,1.475,12.5,
546.77,1.475,12.5,
547.11,1.475,12.5,
547.44,1.475,12.5,
547.78,1.475,12.5,
548.11,1.475,12.5,
548.45,1.475,12.5,
548.78,1.475,12.5,
549.11,1.475,12.5,
549.45,1.475,11.4,
549.79,1.475,12.5,
550.13,1.475,12.5,
550.46,1.475,12.5,
550.79,1.475,12.5,
551.13,1.475,12.5,
551.46,1.475,12.5,
551.8,1.475,12.5,
552.13,1.475,12.5,
552.47,1.475,12.5,
552.8,1.475,12.5,
553.14,1.475,12.5,
553.47,1.475,12.5,
553.8,1.475,12.5,
554.14,1.475,12.5,
554.47,1.475,12.5,
554.81,1.475,12.5,
555.14,1.475,12.5,
555.48,1.475,12.5,
555.81,1.475,12.5,
556.15,1.475,12.5,
556.48,1.475,12.5,
556.82,1.475,12.5,
557.15,1.475,12.5,
557.49,1.475,12.5,
557.82,1.475,12.5,
558.16,1.475,12.5,
558.49,1.475,12.5,
558.82,1.475,12.5,
559.16,1.475,12.5,
559.5,1.475,12.5,
559.83,1.475,12.5,
560.16,1.475,12.5,
560.5,1.475,11.4,
560.83,1.478,12.5,
561.17,1.478,12.5,
561.5,1.478,12.5,
561.84,1.478,12.5,
562.18,1.478,12.5,
562.51,1.478,12.5,
562.84,1.478,12.5,
563.18,1.478,12.5,
563.51,1.478,12.5,
563.85,1.478,12.5,
564.18,1.478,12.5,
564.52,1.478,12.5,
564.85,1.478,12.5,
565.19,1.478,12.5,
565.52,1.478,12.5,
565.86,1.478,12.5,
566.19,1.478,12.5,
566.53,1.478,12.5,
566.86,1.478,12.5,
567.2,1.478,12.5,
567.53,1.478,12.5,
567.87,1.478,12.5,
568.2,1.478,12.5,
568.54,1.491,12.5,
568.87,1.491,12.5,
569.21,1.491,11.4,
569.54,1.491,12.5,
569.88,1.491,12.5,
570.22,1.491,12.5,
570.56,1.491,12.5,
570.89,1.491,12.5,
571.23,1.491,12.5,
571.56,1.491,12.5,
571.9,1.491,12.5,
572.24,1.491,12.5,
572.57,1.491,12.5,
572.9,1.491,12.5,
573.24,1.491,12.5,
573.58,1.491,12.5,
573.91,1.491,12.5,
574.25,1.491,12.5,
574.58,1.491,12.5,
574.93,1.491,12.5,
575.26,1.491,12.5,
575.6,1.491,12.5,
575.93,1.491,12.5,
576.27,1.491,12.5,
576.6,1.491,12.5,
576.94,1.491,11.4,
577.28,1.491,12.5,
577.61,1.491,12.5,
577.94,1.491,12.5,
578.28,1.491,12.5,
578.62,1.491,12.5,
578.95,1.491,12.5,
579.29,1.491,13.8,
579.62,1.491,12.5,
579.96,1.491,12.5,
580.3,1.491,11.4,
580.63,1.491,12.5,
580.97,1.491,12.5,
581.3,1.491,12.5,
581.64,1.491,12.5,
581.98,1.491,12.5,
582.32,1.491,13.8,
582.65,1.491,12.5,
582.99,1.491,13.8,
583.32,1.491,12.5,
583.66,1.491,12.5,
584.0,1.491,12.5,
584.33,1.491,12.5,
584.67,1.491,12.5,
585.0,1.491,12.5,
585.34,1.491,12.5,
585.68,1.491,12.5,
586.01,1.491,12.5,
586.35,1.491,12.5,
586.68,1.491,12.5,
587.02,1.491,12.5,
587.35,1.491,12.5,
587.69,1.491,12.5,
588.03,1.491,12.5,
588.36,1.491,12.5,
588.7,1.491,12.5,
589.03,1.491,12.5,
589.37,1.491,12.5,
589.71,1.491,12.5,
590.05,1.491,12.5,
590.38,1.491,12.5,
590.72,1.511,12.5,
591.06,1.511,12.5,
591.39,1.511,12.5,
591.73,1.511,12.5,
592.06,1.511,12.5,
592.4,1.511,12.5,
592.73,1.511,12.5,
593.07,1.511,12.5,
593.4,1.511,12.5,
593.74,1.511,12.5,
594.08,1.511,12.5,
594.41,1.511,12.5,
594.75,1.511,12.5,
595.09,1.511,12.5,
595.42,1.511,12.5,
595.76,1.511,12.5,
596.1,1.511,12.5,
596.43,1.511,12.5,
596.77,1.511,12.5,
597.1,1.511,12.5,
597.44,1.511,12.5,
597.78,1.511,12.5,
598.11,1.511,12.5,
598.45,1.511,12.5,
598.78,1.511,12.5,
599.12,1.511,12.5,
599.46,1.511,12.5,
599.79,1.511,11.4,
600.13,1.511,12.5,
600.47,1.511,12.5,
600.8,1.511,12.5,
601.14,1.511,12.5,
601.48,1.511,12.5,
601.82,1.511,12.5,
602.15,1.511,12.5,
602.49,1.511,12.5,
602.82,1.511,12.5,
603.16,1.511,12.5,
603.5,1.511,12.5,
603.83,1.511,12.5,
604.17,1.511,12.5,
604.51,1.511,12.5,
604.84,1.511,12.5,
605.18,1.511,12.5,
605.52,1.511,12.5,
605.85,1.511,12.5,
606.19,1.511,12.5,
606.52,1.511,12.5,
606.86,1.511,12.5,
607.2,1.511,12.5,
607.53,1.511,12.5,
607.87,1.511,12.5,
608.2,1.511,12.5,
608.54,1.511,12.5,
608.88,1.511,12.5,
609.21,1.511,12.5,
609.55,1.511,12.5,
609.88,1.511,12.5,
610.22,1.511,12.5,
610.56,1.511,13.8,
610.89,1.511,12.5,
611.23,1.511,13.8,
611.56,1.511,12.5,
611.9,1.511,12.5,
612.24,1.511,12.5,
612.57,1.511,12.5,
612.91,1.511,13.8,
613.24,1.511,11.4,
613.58,1.511,12.5,
613.91,1.511,12.5,
614.25,1.511,12.5,
614.58,1.511,12.5,
614.92,1.511,12.5,
615.26,1.511,12.5,
615.59,1.511,12.5,
615.93,1.511,12.5,
616.27,1.511,12.5,
616.6,1.511,12.5,
616.94,1.511,12.5,
617.27,1.511,12.5,
617.61,1.511,12.5,
617.95,1.511,12.5,
618.28,1.511,12.5,
618.62,1.511,12.5,
618.95,1.511,12.5,
619.29,1.511,12.5,
619.63,1.511,12.5,
619.96,1.511,12.5,
620.3,1.511,12.5,
620.63,1.511,12.5,
620.97,1.511,12.5,
621.31,1.511,12.5,
621.64,1.511,12.5,
621.98,1.511,12.5,
622.31,1.511,12.5,
622.65,1.511,12.5,
622.99,1.511,12.5,
623.32,1.511,12.5,
623.66,1.511,12.5,
624.0,1.511,12.5,
624.33,1.511,12.5,
624.67,1.511,12.5,
625.01,1.511,12.5,
625.34,1.511,12.5,
625.68,1.511,12.5,
626.01,1.511,12.5,
626.35,1.511,12.5,
626.69,1.511,12.5,
627.02,1.511,12.5,
627.36,1.511,12.5,
627.69,1.511,12.5,
628.03,1.511,12.5,
628.37,1.511,12.5,
628.7,1.511,12.5,
629.04,1.511,12.5,
629.37,1.511,12.5,
629.71,1.511,12.5,
630.05,1.511,12.5,
630.39,1.511,12.5,
630.72,1.511,12.5,
631.06,1.511,12.5,
631.39,1.511,12.5,
631.73,1.511,11.4,
632.07,1.511,12.5,
632.41,1.511,12.5,
632.75,1.511,12.5,
633.08,1.511,12.5,
633.42,1.511,12.5,
633.75,1.511,12.5,
634.09,1.511,12.5,
634.43,1.511,12.5,
634.76,1.511,12.5,
635.1,1.511,12.5,
635.43,1.511,12.5,
635.77,1.511,12.5,
636.11,1.511,12.5,
636.44,1.511,12.5,
636.78,1.511,12.5,
637.11,1.511,12.5,
637.45,1.511,12.5,
637.79,1.511,12.5,
638.12,1.511,12.5,
638.46,1.511,12.5,
638.8,1.511,12.5,
639.14,1.511,12.5,
639.47,1.511,12.5,
639.81,1.511,12.5,
640.15,1.511,12.5,
640.48,1.511,12.5,
640.82,1.511,12.5,
641.15,1.511,12.5,
641.49,1.511,11.4,
641.83,1.511,12.5,
642.16,1.511,12.5,
642.5,1.511,12.5,
642.83,1.511,12.5,
643.17,1.511,12.5,
643.51,1.511,12.5,
643.85,1.511,11.4,
644.19,1.511,12.5,
644.52,1.511,12.5,
644.86,1.511,12.5,
645.19,1.511,12.5,
645.53,1.511,11.4,
645.86,1.511,12.5,
646.2,1.511,12.5,
646.54,1.511,12.5,
646.87,1.511,12.5,
647.21,1.511,11.4,
647.55,1.511,11.4,
647.88,1.511,12.5,
648.22,1.511,12.5,
648.56,1.511,12.5,
648.89,1.511,12.5,
649.23,1.511,12.5,
649.57,1.511,12.5,
649.9,1.511,12.5,
650.24,1.511,12.5,
650.58,1.511,12.5,
650.91,1.511,12.5,
651.25,1.511,12.5,
651.58,1.511,12.5,
651.92,1.511,12.5,
652.26,1.511,12.5,
652.59,1.511,12.5,
652.93,1.511,12.5,
653.26,1.511,12.5,
653.6,1.511,12.5,
653.94,1.511,12.5,
654.27,1.511,12.5,
654.6,1.511,12.5,
654.94,1.511,12.5,
655.28,1.511,12.5,
655.61,1.541,12.5,
655.94,1.541,12.5,
656.28,1.541,12.5,
656.61,1.541,12.5,
656.95,1.541,11.4,
657.28,1.541,12.5,
657.62,1.541,12.5,
657.96,1.541,13.8,
658.29,1.541,12.5,
658.63,1.541,12.5,
658.96,1.541,12.5,
659.3,1.541,12.5,
659.63,1.541,12.5,
659.97,1.541,12.5,
660.3,1.541,12.5,
660.64,1.541,12.5,
660.98,1.541,12.5,
661.31,1.541,12.5,
661.65,1.541,12.5,
661.98,1.541,12.5,
662.32,1.541,11.4,
662.65,1.541,12.5,
662.99,1.541,12.5,
663.32,1.541,12.5,
663.66,1.541,12.5,
664.0,1.541,12.5,
664.34,1.541,12.5,
664.67,1.541,12.5,
665.01,1.541,11.4,
665.34,1.541,12.5,
665.68,1.541,12.5,
666.02,1.541,12.5,
666.35,1.541,12.5,
666.68,1.541,12.5,
667.02,1.541,12.5,
667.36,1.541,12.5,
667.69,1.541,12.5,
668.03,1.541,12.5,
668.36,1.541,12.5,
668.7,1.541,12.5,
669.04,1.541,12.5,
669.37,1.541,12.5,
669.71,1.541,12.5,
670.04,1.541,12.5,
670.38,1.541,12.5,
670.72,1.541,13.8,
671.05,1.541,12.5,
671.38,1.541,12.5,
671.72,1.541,12.5,
672.06,1.541,12.5,
672.39,1.541,12.5,
672.73,1.541,12.5,
673.06,1.541,12.5,
673.4,1.541,12.5,
673.73,1.541,12.5,
674.07,1.541,12.5,
674.4,1.541,12.5,
674.74,1.541,12.5,
675.07,1.541,12.5,
675.41,1.541,12.5,
675.75,1.541,13.8,
676.08,1.541,12.5,
676.41,1.541,12.5,
676.75,1.541,12.5,
677.09,1.541,11.4,
677.42,1.541,12.5,
677.76,1.541,12.5,
678.09,1.541,12.5,
678.43,1.541,12.5,
678.77,1.541,12.5,
679.1,1.541,12.5,
679.44,1.541,12.5,
679.77,1.541,12.5,
680.11,1.541,12.5,
680.44,1.541,12.5,
680.78,1.541,12.5,
681.11,1.541,12.5,
681.45,1.541,12.5,
681.79,1.541,12.5,
682.12,1.541,12.5,
682.45,1.541,12.5,
682.79,1.541,12.5,
683.13,1.541,11.4,
683.46,1.541,12.5,
683.8,1.541,12.5,
684.14,1.541,12.5,
684.47,1.541,12.5,
684.81,1.541,12.5,
685.14,1.541,12.5,
685.48,1.541,12.5,
685.81,1.541,12.5,
686.15,1.541,12.5,
686.49,1.541,12.5,
686.82,1.541,12.5,
687.16,1.541,12.5,
687.49,1.541,12.5,
687.83,1.541,12.5,
688.16,1.541,12.5,
688.5,1.541,12.5,
688.84,1.541,12.5,
689.17,1.541,12.5,
689.51,1.541,12.5,
689.84,1.541,12.5,
690.18,1.541,12.5,
690.51,1.541,12.5,
690.85,1.541,12.5,
691.19,1.541,13.8,
691.52,1.541,12.5,
691.85,1.541,12.5,
692.19,1.541,12.5,
692.53,1.541,12.5,
692.86,1.541,12.5,
693.2,1.541,12.5,
693.53,1.541,12.5,
693.87,1.541,12.5,
694.21,1.541,12.5,
694.54,1.541,12.5,
694.88,1.541,12.5,
695.21,1.541,12.5,
695.55,1.541,12.5,
695.89,1.541,12.5,
696.22,1.541,12.5,
696.55,1.541,12.5,
696.89,1.541,12.5,
697.23,1.541,11.4,
697.56,1.541,12.5,
697.9,1.541,12.5,
698.23,1.541,12.5,
698.57,1.541,12.5,
698.91,1.541,12.5,
699.25,1.541,12.5,
699.58,1.541,12.5,
699.91,1.541,12.5,
700.25,1.541,12.5,
700.59,1.541,12.5,
700.92,1.541,12.5,
701.26,1.541,12.5,
701.59,1.541,12.5,
701.93,1.541,12.5,
702.26,1.541,12.5,
702.6,1.541,12.5,
702.93,1.541,12.5,
703.27,1.541,12.5,
703.61,1.541,13.8,
703.95,1.541,12.5,
704.28,1.541,12.5,
704.61,1.541,11.4,
704.95,1.541,12.5,
705.28,1.541,12.5,
705.62,1.541,12.5,
705.96,1.541,12.5,
706.29,1.541,12.5,
706.62,1.541,12.5,
706.96,1.541,12.5,
707.3,1.541,12.5,
707.63,1.541,12.5,
707.97,1.541,13.8,
708.3,1.541,12.5,
708.64,1.541,12.5,
708.97,1.541,12.5,
709.31,1.541,12.5,
709.64,1.541,12.5,
709.98,1.541,12.5,
710.32,1.541,12.5,
710.65,1.541,12.5,
710.98,1.541,12.5,
711.32,1.541,12.5,
711.66,1.541,12.5,
711.99,1.541,12.5,
712.33,1.541,12.5,
712.66,1.541,12.5,
713.0,1.541,12.5,
713.33,1.541,12.5,
713.67,1.541,12.5,
714.0,1.541,12.5,
714.34,1.541,12.5,
714.68,1.541,12.5,
715.01,1.541,12.5,
715.34,1.541,12.5,
715.68,1.541,12.5,
716.02,1.541,12.5,
716.35,1.541,12.5,
716.69,1.541,12.5,
717.02,1.541,12.5,
717.36,1.541,12.5,
717.69,1.541,12.5,
718.03,1.541,12.5,
718.36,1.541,12.5,
718.7,1.541,12.5,
719.04,1.541,12.5,
719.38,1.541,12.5,
719.72,1.541,12.5,
720.05,1.541,12.5,
