gridsize vs. memory,,,,,,,,,,,
time+,gs=500,gs=600,gs=700,gs=800,gs=900,gs=1000,gs=1100,gs=1200,gs=1300,gs=1400,gs=1500
2793.81,,,,,,,,1.8,,,
2793.95,,,,,,,,,,2.2,
2794.01,,,,,,,,,,,2.5
2794.07,,,,,,,,,2.0,,
2794.14,,,,,,,,1.8,,,
2794.29,,,,,,,,,,2.2,
2794.34,,,,,,,,,,,2.5
2794.41,,,,,,,,,2.0,,
2794.48,,,,,,,,1.8,,,
2794.62,,,,,,,,,,2.2,
2794.68,,,,,,,,,,,2.5
2794.74,,,,,,,,,2.0,,
2794.81,,,,,,,,1.8,,,
2794.95,,,,,,,,,,2.2,
2795.01,,,,,,,,,,,2.5
2795.07,,,,,,,,,2.0,,
2795.14,,,,,,,,1.8,,,
2795.29,,,,,,,,,,2.2,
2795.35,,,,,,,,,,,2.5
2795.41,,,,,,,,,2.0,,
2795.48,,,,,,,,1.8,,,
2795.62,,,,,,,,,,2.2,
2795.68,,,,,,,,,,,2.5
2795.74,,,,,,,,,2.0,,
2795.81,,,,,,,,1.8,,,
2795.96,,,,,,,,,,2.2,
2796.01,,,,,,,,,,,2.5
2796.07,,,,,,,,,2.0,,
2796.14,,,,,,,,1.8,,,
2796.29,,,,,,,,,,2.2,
2796.35,,,,,,,,,,,2.5
2796.41,,,,,,,,,2.0,,
2796.48,,,,,,,,1.8,,,
2796.62,,,,,,,,,,2.2,
2796.68,,,,,,,,,,,2.5
2796.74,,,,,,,,,2.0,,
2796.82,,,,,,,,1.8,,,
2796.96,,,,,,,,,,2.2,
2797.02,,,,,,,,,,,2.5
2797.07,,,,,,,,,2.0,,
2797.15,,,,,,,,1.8,,,
2797.29,,,,,,,,,,2.2,
2797.35,,,,,,,,,,,2.5
2797.41,,,,,,,,,2.0,,
2797.48,,,,,,,,1.8,,,
2797.62,,,,,,,,,,2.2,
2797.68,,,,,,,,,,,2.5
2797.75,,,,,,,,,2.0,,
2797.82,,,,,,,,1.8,,,
2797.96,,,,,,,,,,2.2,
2798.02,,,,,,,,,,,2.5
2798.08,,,,,,,,,2.0,,
2798.15,,,,,,,,1.8,,,
2798.29,,,,,,,,,,2.2,
2798.35,,,,,,,,,,,2.5
2798.41,,,,,,,,,2.0,,
2798.48,,,,,,,,1.8,,,
2798.63,,,,,,,,,,2.2,
2798.68,,,,,,,,,,,2.5
2798.75,,,,,,,,,2.0,,
2798.82,,,,,,,,1.8,,,
2798.96,,,,,,,,,,2.2,
2799.02,,,,,,,,,,,2.5
2799.08,,,,,,,,,2.0,,
2799.15,,,,,,,,1.8,,,
2799.29,,,,,,,,,,2.2,
2799.35,,,,,,,,,,,2.5
2799.42,,,,,,,,,2.0,,
2799.48,,,,,,,,1.8,,,
2799.63,,,,,,,,,,2.2,
2799.68,,,,,,,,,,,2.5
2799.75,,,,,,,,,2.0,,
2799.82,,,,,,,,1.8,,,
2799.96,,,,,,,,,,2.2,
2800.02,,,,,,,,,,,2.5
2800.08,,,,,,,,,2.0,,
2800.15,,,,,,,,1.8,,,
2800.3,,,,,,,,,,2.2,
2800.35,,,,,,,,,,,2.5
2800.42,,,,,,,,,2.0,,
2800.48,,,,,,,,1.8,,,
2800.63,,,,,,,,,,2.2,
2800.69,,,,,,,,,,,2.5
2800.75,,,,,,,,,2.0,,
2800.82,,,,,,,,1.8,,,
2800.96,,,,,,,,,,2.2,
2801.02,,,,,,,,,,,2.5
2801.08,,,,,,,,,2.0,,
2801.15,,,,,,,,1.8,,,
2801.3,,,,,,,,,,2.2,
2801.35,,,,,,,,,,,2.5
2801.42,,,,,,,,,2.0,,
2801.48,,,,,,,,1.8,,,
2801.63,,,,,,,,,,2.2,
2801.69,,,,,,,,,,,2.5
2801.75,,,,,,,,,2.0,,
2801.82,,,,,,,,1.8,,,
2801.96,,,,,,,,,,2.2,
2802.02,,,,,,,,,,,2.5
2802.08,,,,,,,,,2.0,,
2802.15,,,,,,,,1.8,,,
2802.3,,,,,,,,,,2.2,
2802.36,,,,,,,,,,,2.5
2802.42,,,,,,,,,2.0,,
2802.49,,,,,,,,1.8,,,
2802.63,,,,,,,,,,2.2,
2802.69,,,,,,,,,,,2.5
2802.75,,,,,,,,,2.0,,
2802.82,,,,,,,,1.8,,,
2802.96,,,,,,,,,,2.2,
2803.02,,,,,,,,,,,2.5
2803.09,,,,,,,,,2.0,,
2803.15,,,,,,,,1.8,,,
2803.3,,,,,,,,,,2.2,
2803.36,,,,,,,,,,,2.5
2803.42,,,,,,,,,2.0,,
2803.49,,,,,,,,1.8,,,
2803.63,,,,,,,,,,2.2,
2803.69,,,,,,,,,,,2.5
2803.76,,,,,,,,,2.0,,
2803.82,,,,,,,,1.8,,,
2803.96,,,,,,,,,,2.2,
2804.02,,,,,,,,,,,2.5
2804.09,,,,,,,,,2.0,,
2804.16,,,,,,,,1.8,,,
2804.3,,,,,,,,,,2.2,
2804.36,,,,,,,,,,,2.5
2804.42,,,,,,,,,2.0,,
2804.49,,,,,,,,1.8,,,
2804.63,,,,,,,,,,2.2,
2804.69,,,,,,,,,,,2.5
2804.76,,,,,,,,,2.0,,
2804.82,,,,,,,,1.8,,,
2804.96,,,,,,,,,,2.2,
2805.02,,,,,,,,,,,2.5
2805.09,,,,,,,,,2.0,,
2805.16,,,,,,,,1.8,,,
2805.3,,,,,,,,,,2.2,
2805.36,,,,,,,,,,,2.5
2805.42,,,,,,,,,2.0,,
2805.49,,,,,,,,1.8,,,
2805.63,,,,,,,,,,2.2,
2805.69,,,,,,,,,,,2.5
2805.76,,,,,,,,,2.0,,
2805.82,,,,,,,,1.8,,,
2805.96,,,,,,,,,,2.2,
2806.03,,,,,,,,,,,2.5
2806.09,,,,,,,,,2.0,,
2806.16,,,,,,,,1.8,,,
2806.3,,,,,,,,,,2.2,
2806.36,,,,,,,,,,,2.5
2806.42,,,,,,,,,2.0,,
2806.49,,,,,,,,1.8,,,
2806.63,,,,,,,,,,2.2,
2806.7,,,,,,,,,,,2.5
2806.76,,,,,,,,,2.0,,
2806.82,,,,,,,,1.8,,,
2806.96,,,,,,,,,,2.2,
2807.03,,,,,,,,,,,2.5
2807.09,,,,,,,,,2.0,,
2807.16,,,,,,,,1.8,,,
2807.3,,,,,,,,,,2.2,
2807.36,,,,,,,,,,,2.5
2807.42,,,,,,,,,2.0,,
2807.49,,,,,,,,1.8,,,
2807.64,,,,,,,,,,2.2,
2807.7,,,,,,,,,,,2.5
2807.76,,,,,,,,,2.0,,
2807.82,,,,,,,,1.8,,,
2807.97,,,,,,,,,,2.2,
2808.03,,,,,,,,,,,2.5
2808.09,,,,,,,,,2.0,,
2808.16,,,,,,,,1.8,,,
2808.3,,,,,,,,,,2.2,
2808.36,,,,,,,,,,,2.5
2808.42,,,,,,,,,2.0,,
2808.49,,,,,,,,1.8,,,
2808.64,,,,,,,,,,2.2,
2808.7,,,,,,,,,,,2.5
2808.76,,,,,,,,,2.0,,
2808.82,,,,,,,,1.8,,,
2808.97,,,,,,,,,,2.2,
2809.03,,,,,,,,,,,2.5
2809.09,,,,,,,,,2.0,,
2809.16,,,,,,,,1.8,,,
2809.3,,,,,,,,,,2.2,
2809.36,,,,,,,,,,,2.5
2809.42,,,,,,,,,2.0,,
2809.49,,,,,,,,1.8,,,
2809.64,,,,,,,,,,2.2,
2809.7,,,,,,,,,,,2.5
2809.76,,,,,,,,,2.0,,
2809.82,,,,,,,,1.8,,,
2809.97,,,,,,,,,,2.2,
2810.03,,,,,,,,,,,2.5
2810.09,,,,,,,,,2.0,,
2810.16,,,,,,,,1.8,,,
2810.3,,,,,,,,,,2.2,
2810.37,,,,,,,,,,,2.5
2810.42,,,,,,,,,2.0,,
2810.49,,,,,,,,1.8,,,
2810.64,,,,,,,,,,2.2,
2810.7,,,,,,,,,,,2.5
2810.76,,,,,,,,,2.0,,
2810.83,,,,,,,,1.8,,,
2810.97,,,,,,,,,,2.2,
2811.04,,,,,,,,,,,2.5
2811.09,,,,,,,,,2.0,,
2811.16,,,,,,,,1.8,,,
2811.31,,,,,,,,,,2.2,
2811.37,,,,,,,,,,,2.5
2811.43,,,,,,,,,2.0,,
2811.5,,,,,,,,1.8,,,
2811.64,,,,,,,,,,2.2,
2811.7,,,,,,,,,,,2.5
2811.76,,,,,,,,,2.0,,
2811.83,,,,,,,,1.8,,,
2811.98,,,,,,,,,,2.2,
2812.04,,,,,,,,,,,2.5
2812.1,,,,,,,,,2.0,,
2812.16,,,,,,,,1.8,,,
2812.31,,,,,,,,,,2.2,
2812.37,,,,,,,,,,,2.5
2812.43,,,,,,,,,2.0,,
2812.5,,,,,,,,1.8,,,
2812.64,,,,,,,,,,2.2,
2812.71,,,,,,,,,,,2.5
2812.76,,,,,,,,,2.0,,
2812.83,,,,,,,,1.8,,,
2812.98,,,,,,,,,,2.2,
2813.05,,,,,,,,,,,2.5
2813.1,,,,,,,,,2.0,,
2813.16,,,,,,,,1.8,,,
2813.31,,,,,,,,,,2.2,
2813.38,,,,,,,,,,,2.5
2813.43,,,,,,,,,2.0,,
2813.5,,,,,,,,1.8,,,
2813.64,,,,,,,,,,2.2,
2813.71,,,,,,,,,,,2.5
2813.76,,,,,,,,,2.0,,
2813.83,,,,,,,,1.8,,,
2813.98,,,,,,,,,,2.2,
2814.05,,,,,,,,,,,2.5
2814.1,,,,,,,,,2.0,,
2814.16,,,,,,,,1.8,,,
2814.31,,,,,,,,,,2.2,
2814.38,,,,,,,,,,,2.5
2814.43,,,,,,,,,2.0,,
2814.5,,,,,,,,1.8,,,
2814.64,,,,,,,,,,2.2,
2814.72,,,,,,,,,,,2.5
2814.77,,,,,,,,,2.0,,
2814.83,,,,,,,,1.8,,,
2814.98,,,,,,,,,,2.2,
2815.05,,,,,,,,,,,2.5
2815.1,,,,,,,,,2.0,,
2815.16,,,,,,,,1.8,,,
2815.31,,,,,,,,,,2.2,
2815.38,,,,,,,,,,,2.5
2815.44,,,,,,,,,2.0,,
2815.5,,,,,,,,1.8,,,
2815.64,,,,,,,,,,2.2,
2815.72,,,,,,,,,,,2.5
2815.77,,,,,,,,,2.0,,
2815.83,,,,,,,,1.8,,,
2815.98,,,,,,,,,,2.2,
2816.05,,,,,,,,,,,2.5
2816.1,,,,,,,,,2.0,,
2816.17,,,,,,,,1.8,,,
2816.31,,,,,,,,,,2.2,
2816.38,,,,,,,,,,,2.5
2816.44,,,,,,,,,2.0,,
2816.5,,,,,,,,1.8,,,
2816.64,,,,,,,,,,2.2,
2816.72,,,,,,,,,,,2.5
2816.77,,,,,,,,,2.0,,
2816.84,,,,,,,,1.8,,,
2816.98,,,,,,,,,,2.2,
2817.05,,,,,,,,,,,2.5
2817.1,,,,,,,,,2.0,,
2817.17,,,,,,,,1.8,,,
2817.31,,,,,,,,,,2.2,
2817.38,,,,,,,,,,,2.5
2817.44,,,,,,,,,2.0,,
2817.5,,,,,,,,1.8,,,
2817.65,,,,,,,,,,2.2,
2817.72,,,,,,,,,,,2.5
2817.77,,,,,,,,,2.0,,
2817.84,,,,,,,,1.8,,,
2817.98,,,,,,,,,,2.2,
2818.05,,,,,,,,,,,2.5
2818.1,,,,,,,,,2.0,,
2818.17,,,,,,,,1.8,,,
2818.31,,,,,,,,,,2.2,
2818.38,,,,,,,,,,,2.5
2818.44,,,,,,,,,2.0,,
2818.5,,,,,,,,1.8,,,
2818.65,,,,,,,,,,2.2,
2818.72,,,,,,,,,,,2.5
2818.77,,,,,,,,,2.0,,
2818.84,,,,,,,,1.8,,,
2818.98,,,,,,,,,,2.2,
2819.05,,,,,,,,,,,2.5
2819.11,,,,,,,,,2.0,,
2819.17,,,,,,,,1.8,,,
2819.32,,,,,,,,,,2.2,
2819.38,,,,,,,,,,,2.5
2819.44,,,,,,,,,2.0,,
2819.5,,,,,,,,1.8,,,
2819.65,,,,,,,,,,2.2,
2819.72,,,,,,,,,,,2.5
2819.78,,,,,,,,,2.0,,
2819.84,,,,,,,,1.8,,,
2819.98,,,,,,,,,,2.2,
2820.05,,,,,,,,,,,2.5
2820.11,,,,,,,,,2.0,,
2820.17,,,,,,,,1.8,,,
2820.32,,,,,,,,,,2.2,
2820.38,,,,,,,,,,,2.5
2820.44,,,,,,,,,2.0,,
2820.5,,,,,,,,1.8,,,
2820.65,,,,,,,,,,2.2,
2820.72,,,,,,,,,,,2.5
2820.78,,,,,,,,,2.0,,
2820.84,,,,,,,,1.8,,,
2820.98,,,,,,,,,,2.2,
2821.06,,,,,,,,,,,2.5
2821.11,,,,,,,,,2.0,,
2821.17,,,,,,,,1.8,,,
2821.32,,,,,,,,,,2.2,
2821.39,,,,,,,,,,,2.5
2821.44,,,,,,,,,2.0,,
2821.5,,,,,,,,1.8,,,
2821.65,,,,,,,,,,2.2,
2821.72,,,,,,,,,,,2.5
2821.78,,,,,,,,,2.0,,
2821.84,,,,,,,,1.8,,,
2821.98,,,,,,,,,,2.2,
2822.06,,,,,,,,,,,2.5
2822.11,,,,,,,,,2.0,,
2822.17,,,,,,,,1.8,,,
2822.32,,,,,,,,,,2.2,
2822.39,,,,,,,,,,,2.5
2822.44,,,,,,,,,2.0,,
2822.5,,,,,,,,1.8,,,
2822.65,,,,,,,,,,2.2,
2822.73,,,,,,,,,,,2.5
2822.78,,,,,,,,,2.0,,
2822.84,,,,,,,,1.8,,,
2822.98,,,,,,,,,,2.2,
2823.06,,,,,,,,,,,2.5
2823.11,,,,,,,,,2.0,,
2823.17,,,,,,,,1.8,,,
2823.32,,,,,,,,,,2.2,
2823.4,,,,,,,,,,,2.5
2823.44,,,,,,,,,2.0,,
2823.5,,,,,,,,1.8,,,
2823.65,,,,,,,,,,2.2,
2823.73,,,,,,,,,,,2.5
2823.78,,,,,,,,,2.0,,
2823.84,,,,,,,,1.8,,,
2823.99,,,,,,,,,,2.2,
2824.06,,,,,,,,,,,2.5
2824.11,,,,,,,,,2.0,,
2824.17,,,,,,,,1.8,,,
2824.32,,,,,,,,,,2.2,
2824.4,,,,,,,,,,,2.5
2824.45,,,,,,,,,2.0,,
2824.5,,,,,,,,1.8,,,
2824.65,,,,,,,,,,2.2,
2824.73,,,,,,,,,,,2.5
2824.78,,,,,,,,,2.0,,
2824.84,,,,,,,,1.8,,,
2824.99,,,,,,,,,,2.2,
2825.06,,,,,,,,,,,2.5
2825.12,,,,,,,,,2.0,,
2825.17,,,,,,,,1.8,,,
2825.32,,,,,,,,,,2.2,
2825.4,,,,,,,,,,,2.5
2825.45,,,,,,,,,2.0,,
2825.51,,,,,,,,1.8,,,
2825.66,,,,,,,,,,2.2,
2825.73,,,,,,,,,,,2.5
2825.78,,,,,,,,,2.0,,
2825.84,,,,,,,,1.8,,,
2825.99,,,,,,,,,,2.2,
2826.06,,,,,,,,,,,2.5
2826.12,,,,,,,,,2.0,,
2826.18,,,,,,,,1.8,,,
2826.32,,,,,,,,,,2.2,
2826.4,,,,,,,,,,,2.5
2826.45,,,,,,,,,2.0,,
2826.51,,,,,,,,1.8,,,
2826.66,,,,,,,,,,2.2,
2826.73,,,,,,,,,,,2.5
2826.78,,,,,,,,,2.0,,
2826.84,,,,,,,,1.8,,,
2826.99,,,,,,,,,,2.2,
2827.07,,,,,,,,,,,2.5
2827.12,,,,,,,,,2.0,,
2827.17,,,,,,,,1.8,,,
2827.32,,,,,,,,,,2.2,
2827.4,,,,,,,,,,,2.5
2827.45,,,,,,,,,2.0,,
2827.51,,,,,,,,1.8,,,
2827.66,,,,,,,,,,2.2,
2827.73,,,,,,,,,,,2.5
2827.78,,,,,,,,,2.0,,
2827.84,,,,,,,,1.8,,,
2827.99,,,,,,,,,,2.2,
2828.07,,,,,,,,,,,2.5
2828.12,,,,,,,,,2.0,,
2828.17,,,,,,,,1.8,,,
2828.32,,,,,,,,,,2.2,
2828.4,,,,,,,,,,,2.5
2828.45,,,,,,,,,2.0,,
2828.51,,,,,,,,1.8,,,
2828.66,,,,,,,,,,2.2,
2828.73,,,,,,,,,,,2.5
2828.79,,,,,,,,,2.0,,
2828.84,,,,,,,,1.8,,,
2828.99,,,,,,,,,,2.2,
2829.07,,,,,,,,,,,2.5
2829.12,,,,,,,,,2.0,,
2829.17,,,,,,,,1.8,,,
2829.32,,,,,,,,,,2.2,
2829.4,,,,,,,,,,,2.5
2829.46,,,,,,,,,2.0,,
2829.51,,,,,,,,1.8,,,
2829.66,,,,,,,,,,2.2,
2829.73,,,,,,,,,,,2.5
2829.79,,,,,,,,,2.0,,
2829.84,,,,,,,,1.8,,,
2829.99,,,,,,,,,,2.2,
2830.07,,,,,,,,,,,2.5
2830.12,,,,,,,,,2.0,,
2830.17,,,,,,,,1.8,,,
2830.32,,,,,,,,,,2.2,
2830.4,,,,,,,,,,,2.5
2830.46,,,,,,,,,2.0,,
2830.51,,,,,,,,1.8,,,
2830.66,,,,,,,,,,2.2,
2830.74,,,,,,,,,,,2.5
2830.79,,,,,,,,,2.0,,
2830.85,,,,,,,,1.8,,,
2830.99,,,,,,,,,,2.2,
2831.07,,,,,,,,,,,2.5
2831.12,,,,,,,,,2.0,,
2831.18,,,,,,,,1.8,,,
2831.33,,,,,,,,,,2.2,
2831.4,,,,,,,,,,,2.5
2831.46,,,,,,,,,2.0,,
2831.51,,,,,,,,1.8,,,
2831.66,,,,,,,,,,2.2,
2831.74,,,,,,,,,,,2.5
2831.79,,,,,,,,,2.0,,
2831.85,,,,,,,,1.8,,,
2831.99,,,,,,,,,,2.2,
2832.07,,,,,,,,,,,2.5
2832.12,,,,,,,,,2.0,,
2832.18,,,,,,,,1.8,,,
2832.33,,,,,,,,,,2.2,
2832.41,,,,,,,,,,,2.5
2832.46,,,,,,,,,2.0,,
2832.51,,,,,,,,1.8,,,
2832.66,,,,,,,,,,2.2,
2832.74,,,,,,,,,,,2.5
2832.79,,,,,,,,,2.0,,
2832.85,,,,,,,,1.8,,,
2833.0,,,,,,,,,,2.2,
2833.07,,,,,,,,,,,2.5
2833.13,,,,,,,,,2.0,,
2833.18,,,,,,,,1.8,,,
2833.33,,,,,,,,,,2.2,
2833.41,,,,,,,,,,,2.5
2833.46,,,,,,,,,2.0,,
2833.51,,,,,,,,1.8,,,
2833.66,,,,,,,,,,2.2,
2833.74,,,,,,,,,,,2.5
2833.8,,,,,,,,,2.0,,
2833.85,,,,,,,,1.8,,,
2834.0,,,,,,,,,,2.2,
2834.07,,,,,,,,,,,2.5
2834.13,,,,,,,,,2.0,,
2834.18,,,,,,,,1.8,,,
2834.33,,,,,,,,,,2.2,
2834.41,,,,,,,,,,,2.5
2834.46,,,,,,,,,2.0,,
2834.51,,,,,,,,1.8,,,
2834.66,,,,,,,,,,2.2,
2834.74,,,,,,,,,,,2.5
2834.8,,,,,,,,,2.0,,
2834.85,,,,,,,,1.8,,,
2835.0,,,,,,,,,,2.2,
2835.07,,,,,,,,,,,2.5
2835.13,,,,,,,,,2.0,,
2835.18,,,,,,,,1.8,,,
2835.33,,,,,,,,,,2.2,
2835.41,,,,,,,,,,,2.5
2835.46,,,,,,,,,2.0,,
2835.51,,,,,,,,1.8,,,
2835.66,,,,,,,,,,2.2,
2835.74,,,,,,,,,,,2.5
2835.8,,,,,,,,,2.0,,
2835.85,,,,,,,,1.8,,,
2836.0,,,,,,,,,,2.2,
2836.08,,,,,,,,,,,2.5
2836.13,,,,,,,,,2.0,,
2836.18,,,,,,,,1.8,,,
2836.33,,,,,,,,,,2.2,
2836.41,,,,,,,,,,,2.5
2836.46,,,,,,,,,2.0,,
2836.51,,,,,,,,1.8,,,
2836.66,,,,,,,,,,2.2,
2836.75,,,,,,,,,,,2.5
2836.8,,,,,,,,,2.0,,
2836.85,,,,,,,,1.8,,,
2837.0,,,,,,,,,,2.2,
2837.08,,,,,,,,,,,2.5
2837.13,,,,,,,,,2.0,,
2837.18,,,,,,,,1.8,,,
2837.33,,,,,,,,,,2.2,
2837.41,,,,,,,,,,,2.5
2837.46,,,,,,,,,2.0,,
2837.51,,,,,,,,1.8,,,
2837.67,,,,,,,,,,2.2,
2837.75,,,,,,,,,,,2.5
2837.8,,,,,,,,,2.0,,
2837.85,,,,,,,,1.8,,,
2838.0,,,,,,,,,,2.2,
2838.08,,,,,,,,,,,2.5
2838.13,,,,,,,,,2.0,,
2838.18,,,,,,,,1.8,,,
2838.34,,,,,,,,,,2.2,
2838.41,,,,,,,,,,,2.5
2838.47,,,,,,,,,2.0,,
2838.51,,,,,,,,1.8,,,
2838.67,,,,,,,,,,2.2,
2838.75,,,,,,,,,,,2.5
2838.8,,,,,,,,,2.0,,
2838.85,,,,,,,,1.8,,,
2839.0,,,,,,,,,,2.2,
2839.08,,,,,,,,,,,2.5
2839.13,,,,,,,,,2.0,,
2839.18,,,,,,,,1.8,,,
2839.34,,,,,,,,,,2.2,
2839.42,,,,,,,,,,,2.5
2839.47,,,,,,,,,2.0,,
2839.52,,,,,,,,1.8,,,
2839.67,,,,,,,,,,2.2,
2839.75,,,,,,,,,,,2.5
2839.8,,,,,,,,,2.0,,
2839.85,,,,,,,,1.8,,,
2840.0,,,,,,,,,,2.2,
2840.09,,,,,,,,,,,2.5
2840.14,,,,,,,,,2.0,,
2840.18,,,,,,,,1.8,,,
2840.34,,,,,,,,,,2.2,
2840.42,,,,,,,,,,,2.5
2840.47,,,,,,,,,2.0,,
2840.52,,,,,,,,1.8,,,
2840.67,,,,,,,,,,2.2,
2840.75,,,,,,,,,,,2.5
2840.8,,,,,,,,,2.0,,
2840.85,,,,,,,,1.8,,,
2841.0,,,,,,,,,,2.2,
2841.09,,,,,,,,,,,2.5
2841.14,,,,,,,,,2.0,,
2841.19,,,,,,,,1.8,,,
2841.34,,,,,,,,,,2.2,
2841.42,,,,,,,,,,,2.5
2841.47,,,,,,,,,2.0,,
2841.52,,,,,,,,1.8,,,
2841.67,,,,,,,,,,2.2,
2841.75,,,,,,,,,,,2.5
2841.8,,,,,,,,,2.0,,
2841.85,,,,,,,,1.8,,,
2842.01,,,,,,,,,,2.2,
2842.09,,,,,,,,,,,2.5
2842.14,,,,,,,,,2.0,,
2842.19,,,,,,,,1.8,,,
2842.34,,,,,,,,,,2.2,
2842.42,,,,,,,,,,,2.5
2842.47,,,,,,,,,2.0,,
2842.52,,,,,,,,1.8,,,
2842.68,,,,,,,,,,2.2,
2842.75,,,,,,,,,,,2.5
2842.8,,,,,,,,,2.0,,
2842.85,,,,,,,,1.8,,,
2843.01,,,,,,,,,,2.2,
2843.09,,,,,,,,,,,2.5
2843.14,,,,,,,,,2.0,,
2843.19,,,,,,,,1.8,,,
2843.34,,,,,,,,,,2.2,
2843.42,,,,,,,,,,,2.5
2843.47,,,,,,,,,2.0,,
2843.52,,,,,,,,1.8,,,
2843.68,,,,,,,,,,2.2,
2843.75,,,,,,,,,,,2.5
2843.8,,,,,,,,,2.0,,
2843.86,,,,,,,,1.8,,,
2844.01,,,,,,,,,,2.2,
2844.09,,,,,,,,,,,2.5
2844.14,,,,,,,,,2.0,,
2844.19,,,,,,,,1.8,,,
2844.34,,,,,,,,,,2.2,
2844.42,,,,,,,,,,,2.5
2844.47,,,,,,,,,2.0,,
2844.53,,,,,,,,1.8,,,
2844.68,,,,,,,,,,2.2,
2844.76,,,,,,,,,,,2.5
2844.81,,,,,,,,,2.0,,
2844.86,,,,,,,,1.8,,,
2845.02,,,,,,,,,,2.2,
2845.09,,,,,,,,,,,2.5
2845.14,,,,,,,,,2.0,,
2845.19,,,,,,,,1.8,,,
2845.35,,,,,,,,,,2.2,
2845.43,,,,,,,,,,,2.5
2845.48,,,,,,,,,2.0,,
2845.53,,,,,,,,1.8,,,
2845.68,,,,,,,,,,2.2,
2845.76,,,,,,,,,,,2.5
2845.81,,,,,,,,,2.0,,
2845.86,,,,,,,,1.8,,,
2846.02,,,,,,,,,,2.2,
2846.09,,,,,,,,,,,2.5
2846.14,,,,,,,,,2.0,,
2846.21,,,,,,,,1.8,,,
2846.35,,,,,,,,,,2.2,
2846.43,,,,,,,,,,,2.5
2846.48,,,,,,,,,2.0,,
2846.55,,,,,,,,1.8,,,
2846.68,,,,,,,,,,2.2,
2846.76,,,,,,,,,,,2.5
2846.81,,,,,,,,,2.0,,
2846.89,,,,,,,,1.8,,,
2847.01,,,,,,,,,,2.2,
2847.09,,,,,,,,,,,2.5
2847.14,,,,,,,,,2.0,,
2847.24,,,,,,,,1.8,,,
2847.35,,,,,,,,,,2.2,
2847.43,,,,,,,,,,,2.5
2847.48,,,,,,,,,2.0,,
2847.59,,,,,,,,1.8,,,
2847.69,,,,,,,,,,2.2,
2847.76,,,,,,,,,,,2.5
2847.81,,,,,,,,,2.0,,
2847.93,,,,,,,,1.8,,,
2848.02,,,,,,,,,,2.2,
2848.09,,,,,,,,,,,2.5
2848.14,,,,,,,,,2.0,,
2848.28,,,,,,,,1.8,,,
2848.35,,,,,,,,,,2.2,
2848.43,,,,,,,,,,,2.5
2848.48,,,,,,,,,2.0,,
2848.62,,,,,,,,1.8,,,
2848.69,,,,,,,,,,2.2,
2848.76,,,,,,,,,,,2.5
2848.81,,,,,,,,,2.0,,
2848.98,,,,,,,,1.8,,,
2849.02,,,,,,,,,,2.2,
2849.09,,,,,,,,,,,2.5
2849.14,,,,,,,,,2.0,,
2849.32,,,,,,,,1.8,,,
2849.36,,,,,,,,,,2.2,
2849.43,,,,,,,,,,,2.5
2849.48,,,,,,,,,2.0,,
2849.65,,,,,,,,1.8,,,
2849.69,,,,,,,,,,2.2,
2849.76,,,,,,,,,,,2.5
2849.81,,,,,,,,,2.0,,
2850.0,,,,,,,,1.8,,,
2850.03,,,,,,,,,,2.2,
2850.09,,,,,,,,,,,2.5
2850.15,,,,,,,,,2.0,,
2850.34,,,,,,,,1.8,,,
2850.36,,,,,,,,,,2.2,
2850.43,,,,,,,,,,,2.5
2850.48,,,,,,,,,2.0,,
2850.69,,,,,,,,1.8,,,
2850.69,,,,,,,,,,2.2,
2850.76,,,,,,,,,,,2.5
2850.82,,,,,,,,,2.0,,
2851.03,,,,,,,,1.8,,,
2851.03,,,,,,,,,,2.2,
2851.09,,,,,,,,,,,2.5
2851.15,,,,,,,,,2.0,,
2851.36,,,,,,,,,,2.2,
2851.37,,,,,,,,1.8,,,
2851.43,,,,,,,,,,,2.5
2851.48,,,,,,,,,2.0,,
2851.7,,,,,,,,,,2.2,
2851.71,,,,,,,,1.8,,,
2851.76,,,,,,,,,,,2.5
2851.82,,,,,,,,,2.0,,
2852.03,,,,,,,,,,2.2,
2852.06,,,,,,,,1.8,,,
2852.09,,,,,,,,,,,2.5
2852.15,,,,,,,,,2.0,,
2852.37,,,,,,,,,,2.2,
2852.41,,,,,,,,1.8,,,
2852.43,,,,,,,,,,,2.5
2852.48,,,,,,,,,2.0,,
2852.7,,,,,,,,,,2.2,
2852.75,,,,,,,,1.8,,,
2852.76,,,,,,,,,,,2.5
2852.82,,,,,,,,,2.0,,
2853.03,,,,,,,,,,2.2,
2853.09,,,,,,,,,,,2.5
2853.1,,,,,,,,1.8,,,
2853.15,,,,,,,,,2.0,,
2853.37,,,,,,,,,,2.2,
2853.43,,,,,,,,,,,2.5
2853.45,,,,,,,,1.8,,,
2853.48,,,,,,,,,2.0,,
2853.7,,,,,,,,,,2.2,
2853.76,,,,,,,,,,,2.5
2853.79,,,,,,,,1.8,,,
2853.82,,,,,,,,,2.0,,
2854.03,,,,,,,,,,2.2,
2854.09,,,,,,,,,,,2.5
2854.13,,,,,,,,1.8,,,
2854.15,,,,,,,,,2.0,,
2854.37,,,,,,,,,,2.2,
2854.43,,,,,,,,,,,2.5
2854.48,,,,,,,,1.8,,,
2854.48,,,,,,,,,2.0,,
2854.7,,,,,,,,,,2.2,
2854.76,,,,,,,,,,,2.5
2854.82,,,,,,,,1.8,,,
2854.82,,,,,,,,,2.0,,
